country,date,confirmed_cases,deaths,recovered,mortality_rate,recovery_rate,month
United Kingdom,2020-04-28,168351,37464,813,22.253506067680025,0.48291961437710496,4
United Kingdom,2020-04-29,173796,38281,857,22.026398766369766,0.49310686091739736,4
United Kingdom,2020-04-30,178765,39062,859,21.851033479707997,0.4805191172768719,4
United Kingdom,2020-05-01,183500,39849,892,21.71607629427793,0.4861035422343324,5
United Kingdom,2020-05-02,186726,40557,896,21.72006040936988,0.4798474770519371,5
United Kingdom,2020-05-03,189702,41220,901,21.72881677578518,0.4749554564527522,5
United Kingdom,2020-05-04,193086,41898,910,21.699139243653086,0.4712925846513989,5
United Kingdom,2020-05-05,196775,42540,926,21.618599923770805,0.4705882352941176,5
United Kingdom,2020-05-06,200612,43167,934,21.517655972723464,0.4655753394612485,5
United Kingdom,2020-05-07,204383,43798,970,21.429375241580757,0.4745991594212826,5
United Kingdom,2020-05-08,207435,44368,997,21.38886880227541,0.4806324872851737,5
United Kingdom,2020-05-09,209585,44907,1001,21.426628814084978,0.47761051601975335,5
United Kingdom,2020-05-10,211907,45401,1002,21.424964725091666,0.4728489384494141,5
United Kingdom,2020-05-11,215495,45830,1015,21.267314786886008,0.4710086080883547,5
United Kingdom,2020-05-12,218892,46272,1023,21.139191930266982,0.4673537634998081,5
United Kingdom,2020-05-13,222191,46726,1032,21.029654666480642,0.46446525736866023,5
United Kingdom,2020-05-14,224809,47193,1043,20.992486955593414,0.46394939704371263,5
United Kingdom,2020-05-15,227330,47615,1047,20.945321778911712,0.4605639378876523,5
United Kingdom,2020-05-16,229397,48034,1058,20.93924506423362,0.46120917012864165,5
United Kingdom,2020-05-17,231223,48411,1058,20.936931014648195,0.45756693754514044,5
United Kingdom,2020-05-18,233799,48818,1090,20.880328829464627,0.46621243033545906,5
United Kingdom,2020-05-19,236862,49190,1099,20.767366652312315,0.46398324762942134,5
United Kingdom,2020-05-20,239572,49543,1116,20.679795635550065,0.46583073147112347,5
United Kingdom,2020-05-21,242126,49886,1134,20.603322237182294,0.46835118905032913,5
United Kingdom,2020-05-22,244170,50187,1142,20.554122128025558,0.4677069255027235,5
United Kingdom,2020-05-23,245678,50471,1149,20.543557013652016,0.4676853442310667,5
United Kingdom,2020-05-24,247033,50752,1151,20.544623592799343,0.46592965312326695,5
United Kingdom,2020-05-25,248645,51031,1161,20.523638118602825,0.4669307647449174,5
United Kingdom,2020-05-26,250304,51331,1161,20.5074629250831,0.4638359754538481,5
United Kingdom,2020-05-27,252113,51613,1166,20.47216922570435,0.46249102584951984,5
United Kingdom,2020-05-28,253849,51901,1167,20.44561924608724,0.4597221182671588,5
United Kingdom,2020-05-29,255358,52155,1172,20.424267107355163,0.4589634943882706,5
United Kingdom,2020-05-30,256465,52374,1187,20.42150000974792,0.4628311855418868,5
United Kingdom,2020-05-31,257535,52569,1190,20.412371134020617,0.46207311627545766,5
United Kingdom,2020-06-01,258979,52768,1221,20.37539723298028,0.4714667984662849,6
United Kingdom,2020-06-02,260449,53001,1224,20.34985736170997,0.46995765005816875,6
United Kingdom,2020-06-03,261797,53204,1212,20.322616378338942,0.4629541209410345,6
United Kingdom,2020-06-04,263035,53388,1219,20.296918661014693,0.4634364248103865,6
United Kingdom,2020-06-05,264146,53572,1228,20.281208119751955,0.46489441445261337,6
United Kingdom,2020-06-06,264938,53723,1230,20.277574375891717,0.4642595626146494,6
United Kingdom,2020-06-07,265656,53886,1239,20.28412684072635,0.4663926280603487,6
United Kingdom,2020-06-08,266751,54047,1255,20.261217390000414,0.4704762118979872,6
United Kingdom,2020-06-09,267909,54184,1257,20.224777816348087,0.46918916497766033,6
United Kingdom,2020-06-10,269097,54350,1269,20.19717796928245,0.4715771636250125,6
United Kingdom,2020-06-11,270104,54471,1278,20.166676539407042,0.4731510825459823,6
United Kingdom,2020-06-12,271158,54606,1282,20.138074480561148,0.4727870835453868,6
United Kingdom,2020-06-13,272046,54707,1283,20.109466781353152,0.4716114186571389,6
United Kingdom,2020-06-14,272853,54843,1283,20.099833976536814,0.47021656349756097,6
United Kingdom,2020-06-15,273881,54950,1284,20.06345821725494,0.468816748879988,6
United Kingdom,2020-06-16,274964,55070,1293,20.028076402729084,0.4702433773148485,6
United Kingdom,2020-06-17,275964,55175,1304,19.993549883318114,0.47252540186401126,6
United Kingdom,2020-06-18,276984,55265,1313,19.95241602403027,0.474034601276608,6
United Kingdom,2020-06-19,277970,55353,1319,19.91329999640249,0.474511637946541,6
United Kingdom,2020-06-20,278636,55440,1319,19.896926456021475,0.47337745302114587,6
United Kingdom,2020-06-21,279260,55521,1319,19.88147246293776,0.47231970206975576,6
United Kingdom,2020-06-22,280152,55604,1322,19.84779691024872,0.47188669008252665,6
United Kingdom,2020-06-23,281034,55701,1330,19.820021776724523,0.4732523466911477,6
United Kingdom,2020-06-24,281810,55802,1345,19.80128455342252,0.47727192079770064,6
United Kingdom,2020-06-25,282507,55910,1361,19.79066005444113,0.4817579741386939,6
United Kingdom,2020-06-26,283148,55989,1363,19.773757893398507,0.4813736985604701,6
United Kingdom,2020-06-27,283782,56062,1364,19.75530512858462,0.48065064028021515,6
United Kingdom,2020-06-28,284189,56133,1364,19.75199603081048,0.4799622786244366,6
United Kingdom,2020-06-29,284809,56202,1368,19.733224722533347,0.4803218999399598,6
United Kingdom,2020-06-30,285213,56284,1370,19.73402334395697,0.4803427613748321,6
United Kingdom,2020-07-01,285276,56338,1372,19.748594343723273,0.48093775852157206,7
United Kingdom,2020-07-02,285282,56399,1373,19.769561346316976,0.481278173877076,7
United Kingdom,2020-07-03,285784,56447,1375,19.75163060213308,0.48113260364471067,7
United Kingdom,2020-07-04,286409,56499,1375,19.726684566476614,0.4800826789660939,7
United Kingdom,2020-07-05,286928,56551,1375,19.709125634305472,0.47921429766352536,7
United Kingdom,2020-07-06,287281,56605,1375,19.70370473508516,0.4786254573048688,7
United Kingdom,2020-07-07,287865,56648,1375,19.678668820454032,0.4776544560818439,7
United Kingdom,2020-07-08,288507,56695,1378,19.651169642331034,0.4776313919592939,7
United Kingdom,2020-07-09,289150,56756,1378,19.628566487982017,0.4765692547120871,7
United Kingdom,2020-07-10,289674,56800,1378,19.608249273321043,0.47570717427176756,7
United Kingdom,2020-07-11,290500,56838,1378,19.565576592082618,0.4743545611015491,7
United Kingdom,2020-07-12,291150,56870,1378,19.53288682809548,0.4732955521208999,7
United Kingdom,2020-07-13,291683,56915,1384,19.51262157890587,0.47448771440227916,7
United Kingdom,2020-07-14,292927,56957,1385,19.444093579629055,0.4728140458202897,7
United Kingdom,2020-07-15,293465,56998,1386,19.42241834631046,0.47228800708772767,7
United Kingdom,2020-07-16,294110,57019,1403,19.386964061065587,0.47703240284247395,7
United Kingdom,2020-07-17,294797,57053,1403,19.353317706760922,0.4759207183248133,7
United Kingdom,2020-07-18,295628,57084,1413,19.30940235701625,0.4779655513009593,7
United Kingdom,2020-07-19,296354,57108,1413,19.270197129109107,0.47679464424303364,7
United Kingdom,2020-07-20,296940,57139,1413,19.242607934262814,0.4758537078197616,7
United Kingdom,2020-07-21,297385,57170,1414,19.22423794071658,0.4754779158330111,7
United Kingdom,2020-07-22,297948,57204,1416,19.199323371863546,0.4752507148898465,7
United Kingdom,2020-07-23,298727,57240,1425,19.1613078161666,0.47702417257228175,7
United Kingdom,2020-07-24,299495,57259,1425,19.118516168884288,0.47580093156813974,7
United Kingdom,2020-07-25,300265,57282,1427,19.077148518808386,0.47524686526901233,7
United Kingdom,2020-07-26,301016,57314,1434,19.04018391048981,0.4763866372551625,7
United Kingdom,2020-07-27,301704,57332,1437,19.002731153713572,0.47629464640840025,7
United Kingdom,2020-07-28,302254,57358,1438,18.97675465006253,0.4757587988909989,7
United Kingdom,2020-07-29,303058,57386,1438,18.935649281655657,0.4744966310079259,7
United Kingdom,2020-07-30,303906,57403,1438,18.888406283521878,0.4731726257461189,7
United Kingdom,2020-07-31,304789,57434,1439,18.843855913435196,0.4721298997011047,7
United Kingdom,2020-08-01,305558,57454,1441,18.802976848912483,0.47159622723018213,8
United Kingdom,2020-08-02,306305,57471,1444,18.762671193744797,0.47142553990303776,8
United Kingdom,2020-08-03,307244,57494,1445,18.7128145708297,0.47031024202262695,8
United Kingdom,2020-08-04,307915,57521,1445,18.680804767549485,0.4692853547245181,8
United Kingdom,2020-08-05,308823,57534,1446,18.630089080152707,0.4682293741074985,8
United Kingdom,2020-08-06,309786,57555,1447,18.578954504077007,0.4670966409069487,8
United Kingdom,2020-08-07,310687,57579,1447,18.532799891852573,0.4657420490718955,8
United Kingdom,2020-08-08,311453,57601,1449,18.494283246589376,0.4652387358606274,8
United Kingdom,2020-08-09,312566,57620,1451,18.43450663219928,0.46422195632282465,8
United Kingdom,2020-08-10,313384,57645,1463,18.39436601740995,0.46683940469200724,8
United Kingdom,2020-08-11,314534,57665,1464,18.333471103282953,0.46545047594218747,8
United Kingdom,2020-08-12,315569,57689,1472,18.280946480801347,0.4664589994581217,8
United Kingdom,2020-08-13,316719,57712,1479,18.221830707977734,0.46697545774014193,8
United Kingdom,2020-08-14,318178,57730,1481,18.14393201289844,0.4654627284098838,8
United Kingdom,2020-08-15,319223,57753,1486,18.091741509853613,0.46550530506887033,8
United Kingdom,2020-08-16,320336,57768,1486,18.033564757005145,0.46388791768642923,8
United Kingdom,2020-08-17,321055,57789,1490,17.999719674199124,0.46409493700456306,8
United Kingdom,2020-08-18,322170,57804,1493,17.942080268181396,0.4634199335754415,8
United Kingdom,2020-08-19,322998,57818,1495,17.900420436039852,0.46285116316509706,8
United Kingdom,2020-08-20,324194,57834,1544,17.839318432790243,0.4762580430236216,8
United Kingdom,2020-08-21,325255,57844,1544,17.784200089160812,0.4747044626523805,8
United Kingdom,2020-08-22,326587,57856,1547,17.715340782088692,0.47368695018478996,8
United Kingdom,2020-08-23,327637,57873,1547,17.663755925002366,0.47216889423355723,8
United Kingdom,2020-08-24,328612,57883,1550,17.614390223120274,0.4716808880990347,8
United Kingdom,2020-08-25,329809,57905,1551,17.55713155189822,0.47027218784205405,8
United Kingdom,2020-08-26,330955,57922,1551,17.50147300992582,0.46864377332265716,8
United Kingdom,2020-08-27,332499,57934,1564,17.423811800937745,0.4703773545183595,8
United Kingdom,2020-08-28,333796,57946,1615,17.359704729834988,0.4838284461167899,8
United Kingdom,2020-08-29,334907,57954,1622,17.304505429865603,0.4843135557035237,8
United Kingdom,2020-08-30,336661,57965,1624,17.217616534139683,0.48238435696442417,8
United Kingdom,2020-08-31,338076,57984,1682,17.151173109005075,0.49752126740732855,8
United Kingdom,2020-09-01,339403,57995,1709,17.087356328612298,0.5035312003724186,9
United Kingdom,2020-09-02,340918,58010,1742,17.015821986518752,0.5109733132307476,9
United Kingdom,2020-09-03,342698,58020,1750,16.930358508074164,0.5106536950901377,9
United Kingdom,2020-09-04,344680,58035,1756,16.837356388534293,0.5094580480445631,9
United Kingdom,2020-09-05,346507,58049,1806,16.75261971619621,0.5212015918870325,9
United Kingdom,2020-09-06,349499,58062,1824,16.61292306988003,0.5218899052643927,9
United Kingdom,2020-09-07,352450,58086,1824,16.480635551142004,0.5175202156334231,9
United Kingdom,2020-09-08,354932,58102,1827,16.369896205470344,0.5147464866509641,9
United Kingdom,2020-09-09,357611,58116,1833,16.251177955935358,0.5125681257008314,9
United Kingdom,2020-09-10,360545,58132,1847,16.12336878891678,0.5122800205244837,9
United Kingdom,2020-09-11,364088,58152,1850,15.97196282217486,0.508118916305948,9
United Kingdom,2020-09-12,367593,58175,1882,15.825927044312596,0.511979281433542,9
United Kingdom,2020-09-13,370932,58195,2148,15.68885941358524,0.579081880236809,9
United Kingdom,2020-09-14,373559,58216,2154,15.584151365647728,0.5766157420916107,9
United Kingdom,2020-09-15,376669,58242,2186,15.46238209143837,0.5803503872099908,9
United Kingdom,2020-09-16,380678,58273,2192,15.307687862182737,0.5758147305596856,9
United Kingdom,2020-09-17,384086,58311,2203,15.181756169191274,0.5735694610061288,9
United Kingdom,2020-09-18,388417,58341,2215,15.020197365202861,0.5702634024772345,9
United Kingdom,2020-09-19,392847,58366,2229,14.857183585467116,0.5673964673269747,9
United Kingdom,2020-09-20,396748,58406,2230,14.721183219575146,0.5620696260598668,9
United Kingdom,2020-09-21,401121,58436,2230,14.568172696019404,0.5559419726217276,9
United Kingdom,2020-09-22,406058,58475,2240,14.400652123588257,0.5516453314551123,9
United Kingdom,2020-09-23,412245,58533,2249,14.198595495397154,0.5455493699135223,9
United Kingdom,2020-09-24,418890,58567,2284,13.981474850199335,0.5452505431020077,9
United Kingdom,2020-09-25,425767,58607,2305,13.76504050337391,0.5413759168747226,9
United Kingdom,2020-09-26,431817,58654,2335,13.583068753661854,0.5407383220206707,9
United Kingdom,2020-09-27,437522,58710,2341,13.418753799808925,0.5350588084713453,9
United Kingdom,2020-09-28,441571,58765,2354,13.308165617760222,0.533096602811326,9
United Kingdom,2020-09-29,448728,58814,2370,13.106826407088482,0.528159597796438,9
United Kingdom,2020-09-30,455847,58875,2375,12.915517706598925,0.5210081452768144,9
United Kingdom,2020-10-01,462780,58946,2385,12.737369808548337,0.515363671723065,10
United Kingdom,2020-10-02,469768,59020,2391,12.563648439229578,0.5089746428024046,10
United Kingdom,2020-10-03,482652,59090,2398,12.242775332952107,0.49683830171635046,10
United Kingdom,2020-10-04,505621,59153,2405,11.699078954394695,0.4756527122093426,10
United Kingdom,2020-10-05,518218,59221,2411,11.427816092841237,0.46524821600175986,10
United Kingdom,2020-10-06,532770,59305,2419,11.131445088875125,0.4540420819490587,10
United Kingdom,2020-10-07,546946,59415,2427,10.863046809008567,0.44373667601554817,10
United Kingdom,2020-10-08,564500,59512,2476,10.542426926483614,0.43861824623560675,10
United Kingdom,2020-10-09,578392,59608,2490,10.305813358414364,0.4305038797217112,10
United Kingdom,2020-10-10,593569,59715,2497,10.060329970062453,0.4206756080590462,10
United Kingdom,2020-10-11,606460,59843,2505,9.867592256702833,0.41305279820598223,10
United Kingdom,2020-10-12,620443,59963,2513,9.664546138807271,0.4050331779067537,10
United Kingdom,2020-10-13,637692,60082,2537,9.421789829572898,0.3978409639763396,10
United Kingdom,2020-10-14,657454,60205,2553,9.157294654835168,0.3883161407490106,10
United Kingdom,2020-10-15,676452,60357,2563,8.922584307534017,0.3788886720713369,10
United Kingdom,2020-10-16,692110,60519,2567,8.74413026830995,0.370894799959544,10
United Kingdom,2020-10-17,708298,60705,2574,8.570545166017693,0.3634063628585708,10
United Kingdom,2020-10-18,725292,60872,2591,8.392757675529303,0.3572354306954992,10
United Kingdom,2020-10-19,744113,61065,2615,8.206414885911146,0.351425119571893,10
United Kingdom,2020-10-20,765484,61275,2628,8.004739485083947,0.34331220508854526,10
United Kingdom,2020-10-21,792189,61507,2638,7.764182537248056,0.3330013418515026,10
United Kingdom,2020-10-22,813444,61749,2654,7.591057282369776,0.3262670816921632,10
United Kingdom,2020-10-23,834000,61974,2659,7.4309352517985605,0.31882494004796164,10
United Kingdom,2020-10-24,857042,62193,2678,7.256703872155623,0.31247010064850966,10
United Kingdom,2020-10-25,876846,62448,2687,7.121889134466029,0.3064392150959233,10
United Kingdom,2020-10-26,897751,62730,2704,6.987460888375507,0.3011971025373405,10
United Kingdom,2020-10-27,920655,63015,2721,6.844583475894879,0.2955504504944849,10
United Kingdom,2020-10-28,945369,63296,2775,6.695375033452546,0.293536174763505,10
United Kingdom,2020-10-29,968449,63616,2801,6.568853909705105,0.2892253489858526,10
United Kingdom,2020-10-30,992867,63968,2813,6.442756179830733,0.283320928180713,10
United Kingdom,2020-10-31,1014788,64308,2841,6.337087155149647,0.2799599522264749,10
United Kingdom,2020-11-01,1038056,64667,2843,6.229625376665614,0.27387732453740454,11
United Kingdom,2020-11-02,1057029,65005,2852,6.149783969976226,0.2698128433562372,11
United Kingdom,2020-11-03,1077077,65382,2908,6.070318092392651,0.2699899821461233,11
United Kingdom,2020-11-04,1102279,65722,2927,5.962374317210071,0.26554075692270285,11
United Kingdom,2020-11-05,1126445,66110,2933,5.8689061605315835,0.26037667174162965,11
United Kingdom,2020-11-06,1149764,66527,2953,5.786143939104025,0.25683531576914914,11
United Kingdom,2020-11-07,1174762,66944,2967,5.698515954721041,0.25256179549559826,11
United Kingdom,2020-11-08,1195358,67377,2985,5.6365540699940935,0.24971598466735487,11
United Kingdom,2020-11-09,1216733,67871,3000,5.578134233229476,0.24656189977587525,11
United Kingdom,2020-11-10,1237166,68281,3010,5.519146177635014,0.24329798911382952,11
United Kingdom,2020-11-11,1260167,68691,3020,5.450944200252824,0.23965077644470933,11
United Kingdom,2020-11-12,1293684,69121,3033,5.342958558658838,0.23444674279035682,11
United Kingdom,2020-11-13,1321014,69571,3091,5.266484685249361,0.23398692216736539,11
United Kingdom,2020-11-14,1347907,70030,3110,5.195462298214936,0.23072808435596817,11
United Kingdom,2020-11-15,1372897,70487,3123,5.134179767309565,0.22747518568399525,11
United Kingdom,2020-11-16,1394284,70919,3137,5.086409942307306,0.22499003072544763,11
United Kingdom,2020-11-17,1414355,71386,3150,5.047247685340667,0.22271636187520105,11
United Kingdom,2020-11-18,1433987,71900,3209,5.013992455998555,0.22378166608204958,11
United Kingdom,2020-11-19,1456919,72386,3245,4.968429953895858,0.22273029591899068,11
United Kingdom,2020-11-20,1477203,72871,3263,4.933038993286637,0.22089042602810852,11
United Kingdom,2020-11-21,1497125,73369,3313,4.900659597561994,0.22129080738081322,11
United Kingdom,2020-11-22,1515805,73882,3325,4.8741097964447935,0.21935539201942203,11
United Kingdom,2020-11-23,1531278,74391,3336,4.858098921293194,0.2178572408145353,11
United Kingdom,2020-11-24,1542599,74887,3408,4.8545992834171425,0.22092585305708096,11
United Kingdom,2020-11-25,1560846,75386,3448,4.829816650713779,0.22090584208820088,11
United Kingdom,2020-11-26,1578410,75847,3457,4.805278729861063,0.2190178724159122,11
United Kingdom,2020-11-27,1593194,76307,3465,4.7895610955100265,0.217487638040314,11
United Kingdom,2020-11-28,1609110,76793,3503,4.772389706110832,0.2176979821143365,11
United Kingdom,2020-11-29,1621304,77294,3517,4.7673971075134585,0.21692415487780206,11
United Kingdom,2020-11-30,1633679,77759,3573,4.759747783989388,0.2187088161138143,11
United Kingdom,2020-12-01,1647165,78184,3592,4.746579729413872,0.21807165645214657,12
United Kingdom,2020-12-02,1663373,78598,3605,4.725217975763704,0.21672829846342342,12
United Kingdom,2020-12-03,1678298,79102,3626,4.713227329115568,0.2160522148033305,12
United Kingdom,2020-12-04,1694679,79601,3640,4.697113730682919,0.21478993956967662,12
United Kingdom,2020-12-05,1710295,80008,3653,4.678023381931188,0.21358888378905394,12
United Kingdom,2020-12-06,1727639,80444,3739,4.656296830529989,0.21642252808601797,12
United Kingdom,2020-12-07,1742405,80910,3750,4.643581716076342,0.21521976807917792,12
United Kingdom,2020-12-08,1754821,81382,3768,4.637624008374643,0.21472275519839346,12
United Kingdom,2020-12-09,1771444,81830,3781,4.619395250428464,0.21344168937883443,12
United Kingdom,2020-12-10,1792522,82326,3790,4.592746978837638,0.21143394613845745,12
United Kingdom,2020-12-11,1814281,82817,3802,4.564728396538353,0.20955959964305418,12
United Kingdom,2020-12-12,1835826,83305,3808,4.537739415391219,0.20742706552799667,12
United Kingdom,2020-12-13,1854353,83785,4016,4.518287510522538,0.21657149420849214,12
United Kingdom,2020-12-14,1874725,84292,4051,4.496232780807851,0.21608502580378455,12
United Kingdom,2020-12-15,1893323,84799,4096,4.478844866935013,0.21633920889356967,12
United Kingdom,2020-12-16,1918585,85283,4109,4.445098861921677,0.21416825420817945,12
United Kingdom,2020-12-17,1954080,85850,4126,4.3933718169164,0.2111479570948989,12
United Kingdom,2020-12-18,1982748,86436,4267,4.359404220808695,0.21520637014890445,12
United Kingdom,2020-12-19,2009960,86985,4357,4.327698063643058,0.21677048299468646,12
United Kingdom,2020-12-20,2046066,87539,4378,4.278405486431034,0.21397159231422644,12
United Kingdom,2020-12-21,2079512,88141,4389,4.2385425042029095,0.21105913310430524,12
United Kingdom,2020-12-22,2116521,88770,4412,4.194146904283019,0.20845529054519188,12
United Kingdom,2020-12-23,2155880,89401,4726,4.146844907879845,0.21921442751915693,12
United Kingdom,2020-12-24,2195066,90018,4824,4.100924528009636,0.2197656015810003,12
United Kingdom,2020-12-25,2227935,90674,4825,4.069867388411242,0.21656825715292413,12
United Kingdom,2020-12-26,2262772,91368,4913,4.037879203030619,0.21712306851949734,12
United Kingdom,2020-12-27,2295208,92086,5096,4.012098249918961,0.22202780750154236,12
United Kingdom,2020-12-28,2336655,92809,5105,3.9718743246221626,0.21847469994500687,12
United Kingdom,2020-12-29,2389942,93522,5297,3.9131493567626325,0.2216371778059886,12
United Kingdom,2020-12-30,2440180,94282,5417,3.8637313640796993,0.22199182027555345,12
United Kingdom,2020-12-31,2496187,95107,5482,3.810091151023541,0.21961495673200765,12
United Kingdom,2021-01-01,2549671,95917,5682,3.7619363439439835,0.2228522817257599,1
United Kingdom,2021-01-02,2607548,96752,5747,3.710459021272092,0.2203986273694674,1
United Kingdom,2021-01-03,2662664,97560,6097,3.663999663494906,0.22898120078237433,1
United Kingdom,2021-01-04,2721583,98456,6263,3.617600492066566,0.23012342449228998,1
United Kingdom,2021-01-05,2782676,99432,6386,3.5732510719896964,0.22949132417859644,1
United Kingdom,2021-01-06,2845230,100450,6452,3.53047029589875,0.2267654987470257,1
United Kingdom,2021-01-07,2898028,101510,6524,3.5027266817297833,0.2251185978879431,1
United Kingdom,2021-01-08,2966224,102566,6702,3.4577968487882234,0.22594382622485693,1
United Kingdom,2021-01-09,3026299,103663,6855,3.4254050905082414,0.22651430014020424,1
United Kingdom,2021-01-10,3081319,104841,7013,3.402471474066788,0.22759733737402715,1
United Kingdom,2021-01-11,3127617,106085,7153,3.391879504427812,0.22870447372552327,1
United Kingdom,2021-01-12,3173273,107406,7352,3.3847072092442096,0.23168507720577458,1
United Kingdom,2021-01-13,3220936,108720,7434,3.375416338604679,0.23080247480856494,1
United Kingdom,2021-01-14,3269737,110066,7584,3.366203459177298,0.23194526042920272,1
United Kingdom,2021-01-15,3325623,111396,7695,3.3496280245836645,0.2313852171457799,1
United Kingdom,2021-01-16,3367060,112819,7866,3.3506679417652196,0.23361627057432893,1
United Kingdom,2021-01-17,3405734,114191,8046,3.352904249128088,0.23624863245338598,1
United Kingdom,2021-01-18,3443344,115595,8250,3.3570563963403015,0.23959267502753137,1
United Kingdom,2021-01-19,3476787,117087,8367,3.3676782615673613,0.240653223795418,1
United Kingdom,2021-01-20,3515776,118476,8496,3.3698392616594455,0.24165362070848653,1
United Kingdom,2021-01-21,3553757,119832,8585,3.3719806953598686,0.24157532436798576,1
United Kingdom,2021-01-22,3594084,121167,8682,3.3712901534855613,0.2415636362422247,1
United Kingdom,2021-01-23,3627726,122458,8830,3.375613262964182,0.24340316771443046,1
United Kingdom,2021-01-24,3657825,123699,8950,3.3817637530499685,0.24468092377300715,1
United Kingdom,2021-01-25,3680056,124964,9040,3.39570919572963,0.24564843578467285,1
United Kingdom,2021-01-26,3700254,126142,9164,3.4090092193671024,0.2476586742423628,1
United Kingdom,2021-01-27,3725610,127375,9250,3.418903213165093,0.2482814894742069,1
United Kingdom,2021-01-28,3754419,128599,9353,3.425270328112019,0.2491197705956634,1
United Kingdom,2021-01-29,3783592,129763,9408,3.429624547255624,0.2486526031347989,1
United Kingdom,2021-01-30,3806947,130792,9584,3.4356138921818458,0.25175028704103314,1
United Kingdom,2021-01-31,3828131,131791,9656,3.442698277566781,0.2522379720025255,1
United Kingdom,2021-02-01,3846807,132799,9739,3.452187749476384,0.2531710064996762,2
United Kingdom,2021-02-02,3863721,133763,9822,3.4620253377508368,0.25421090187412604,2
United Kingdom,2021-02-03,3882972,134739,9940,3.4699966932545485,0.2559894843434359,2
United Kingdom,2021-02-04,3903704,135566,10015,3.472753057096542,0.25655121392400654,2
United Kingdom,2021-02-05,3922893,136441,10098,3.4780709032848973,0.2574120680834272,2
United Kingdom,2021-02-06,3941250,137228,10186,3.481839517919442,0.25844592451633364,2
United Kingdom,2021-02-07,3957167,137984,10274,3.4869390147042068,0.2596301849277526,2
United Kingdom,2021-02-08,3971294,138765,10327,3.494201134441318,0.2600411855682304,2
United Kingdom,2021-02-09,3983736,139488,10431,3.5014368422003868,0.261839639976143,2
United Kingdom,2021-02-10,3996819,140201,10499,3.507814589552342,0.26268389937097475,2
United Kingdom,2021-02-11,4010365,140879,10602,3.512872269731059,0.26436496428629314,2
United Kingdom,2021-02-12,4025556,141516,10659,3.515439854767888,0.2647832994994977,2
United Kingdom,2021-02-13,4038916,142102,10854,3.518320262169354,0.26873547258719915,2
United Kingdom,2021-02-14,4049910,142709,10918,3.523757318063858,0.26958623771886286,2
United Kingdom,2021-02-15,4059691,143327,10963,3.5304903747600496,0.27004518324177873,2
United Kingdom,2021-02-16,4070329,143895,11026,3.535217914817205,0.27088719363962965,2
United Kingdom,2021-02-17,4083089,144402,11103,3.536587128029783,0.27192647527398983,2
United Kingdom,2021-02-18,4095185,144924,11164,3.5388877425561973,0.2726128367827095,2
United Kingdom,2021-02-19,4107281,145393,11254,3.5398844150181104,0.2740012188111795,2
United Kingdom,2021-02-20,4117737,145846,11297,3.5418969205658355,0.2743497217039359,2
United Kingdom,2021-02-21,4127575,146259,11315,3.5434607487447227,0.27413190553775524,2
United Kingdom,2021-02-22,4138231,146639,11346,3.543518957738222,0.27417512458826004,2
United Kingdom,2021-02-23,4146758,147020,11457,3.545420301835796,0.2762881267727704,2
United Kingdom,2021-02-24,4156704,147387,11474,3.545766068500427,0.2760360131488795,2
United Kingdom,2021-02-25,4166724,147743,11504,3.5457832100230298,0.27609220097131465,2
United Kingdom,2021-02-26,4175311,148048,11579,3.5457957503045883,0.2773206594670433,2
United Kingdom,2021-02-27,4182769,148357,11602,3.5468609430738347,0.2773760635598093,2
United Kingdom,2021-02-28,4188823,148638,11643,3.5484430829376175,0.27795397418320134,2
United Kingdom,2021-03-01,4194287,148935,11646,3.550901500064254,0.27766340262361633,3
United Kingdom,2021-03-02,4200697,149179,11662,3.5512916070833005,0.27762059486794693,3
United Kingdom,2021-03-03,4207117,149397,11741,3.5510540828790833,0.27907472028945235,3
United Kingdom,2021-03-04,4213760,149631,11795,3.5510090750303767,0.2799162743013366,3
United Kingdom,2021-03-05,4219786,149853,11834,3.5511990418471457,0.280440761687915,3
United Kingdom,2021-03-06,4225904,150064,11849,3.5510508520780406,0.28038971069858665,3
United Kingdom,2021-03-07,4231165,150261,11851,3.551291429192669,0.2800883444630498,3
United Kingdom,2021-03-08,4235987,150458,11853,3.551899474667888,0.2798167227614249,3
United Kingdom,2021-03-09,4241855,150643,11868,3.5513472289835457,0.27978325520320707,3
United Kingdom,2021-03-10,4247877,150806,11923,3.5501498748669045,0.28068138507776946,3
United Kingdom,2021-03-11,4254712,150979,11944,3.5485128018065617,0.28072405370798303,3
United Kingdom,2021-03-12,4261396,151115,11947,3.5461384015942192,0.28035413747044396,3
United Kingdom,2021-03-13,4267013,151251,11949,3.5446575859975114,0.2800319567810082,3
United Kingdom,2021-03-14,4271708,151389,11972,3.543992239169906,0.28026260221906557,3
United Kingdom,2021-03-15,4276838,151528,11997,3.5429913407989733,0.2805109756319973,3
United Kingdom,2021-03-16,4282200,151642,12013,3.5412171313810656,0.28053337069730516,3
United Kingdom,2021-03-17,4287993,151769,12053,3.5393947704672093,0.2810872125957295,3
United Kingdom,2021-03-18,4294326,151869,12086,3.536503749366024,0.281441138842277,3
United Kingdom,2021-03-19,4299198,151973,12130,3.5349151167264217,0.2821456466996868,3
United Kingdom,2021-03-20,4304837,152074,12167,3.5326308522250667,0.2826355562359272,3
United Kingdom,2021-03-21,4310193,152202,12176,3.5312107833686333,0.2824931505387346,3
